,IdStage,IdMatch,IdTeam,IdPlayer,EventType,Description,MatchMinute,HomeGoals,AwayGoals,PosX,PosY
0,289273,400021443,43911,,Coin Toss,Mexico won the coin toss and chose to kick off,0',0,0,,
1,289273,400021443,,,Start Time,The referee signals the start of the first period.,0',0,0,,
2,289273,400021443,43883,395050,Foul,Aubrey MODIBA (South Africa) commits a foul.,3',0,0,71.79052,23.98955
3,289273,400021443,43911,464533,Attempt at Goal,Brian GUTIERREZ (Mexico) attempts an effort on goal.,4',0,0,78.50336999999999,34.6852
4,289273,400021443,43911,356731,Attempt at Goal,Raul JIMENEZ (Mexico) attempts an effort on goal.,5',0,0,84.75937,48.819341
5,289273,400021443,43883,395986,Goal Prevention,The goalkeeper of South Africa pulls off a save.,5',0,0,98.41664,51.736692
6,289273,400021443,43911,464533,Corner,Brian GUTIERREZ (Mexico) takes a corner kick.,5',0,0,99.64038,98.50888
7,289273,400021443,43911,419518,Assist,Assisted by Erik LIRA.,9',0,0,79.14116,57.00746
8,289273,400021443,43911,429157,Attempt at Goal,Julian QUINONES (Mexico) attempts an effort on goal.,9',0,0,85.09963,55.264082
9,289273,400021443,43911,429157,Goal!,Julian QUINONES (Mexico) scores!!,9',1,0,85.09963,55.264082
10,289273,400021443,43883,395986,Goal Prevention,The goalkeeper of South Africa pulls off a save.,9',1,0,94.81308,52.037861
11,289273,400021443,43911,356731,Foul,Raul JIMENEZ (Mexico) commits a foul.,10',1,0,,
12,289273,400021443,43883,463218,Foul,Khuliso MUDAU (South Africa) commits a foul.,11',1,0,50.02537445,91.88819000000001
13,289273,400021443,43911,403585,Corner,Roberto ALVARADO (Mexico) takes a corner kick.,13',1,0,99.32912,99.25507
14,289273,400021443,43911,356731,Attempt at Goal,Raul JIMENEZ (Mexico) attempts an effort on goal.,13',1,0,91.72755000000001,48.589326
15,289273,400021443,43883,395986,Goal Prevention,The goalkeeper of South Africa pulls off a save.,13',1,0,99.49374,56.675391
16,289273,400021443,43883,390475,Foul,Sphephelo SITHOLE (South Africa) commits a foul.,15',1,0,47.205560000000006,81.10935
17,289273,400021443,43911,464533,Foul,Brian GUTIERREZ (Mexico) commits a foul.,16',1,0,83.45774,4.59551
18,289273,400021443,43883,403616,Yellow card,Teboho MOKOENA (South Africa) is booked by the referee.,17',1,0,28.37093,30.76617
19,289273,400021443,43911,429157,Attempt at Goal,Julian QUINONES (Mexico) attempts an effort on goal.,19',1,0,77.4447,29.833389999999998
20,289273,400021443,43911,395516,Foul,Cesar MONTES (Mexico) commits a foul.,20',1,0,53.787586,28.85555
21,289273,400021443,43883,463218,Foul,Khuliso MUDAU (South Africa) commits a foul.,21',1,0,40.414546,9.18885
22,289273,400021443,43911,464533,Yellow card,Brian GUTIERREZ (Mexico) is booked by the referee.,23',1,0,21.14095,95.0932
23,289273,400021443,,,Delay,Match paused for a hydration break,25',1,0,,
24,289273,400021443,,,Resume,Match resumed after interruption,28',1,0,,
25,289273,400021443,43911,464533,Attempt at Goal,Brian GUTIERREZ (Mexico) attempts an effort on goal.,30',1,0,85.61603,62.16781
26,289273,400021443,43883,395050,Offside,Aubrey MODIBA (South Africa) is ruled offside.,32',1,0,,
27,289273,400021443,43883,419211,Attempt at Goal,Lyle FOSTER (South Africa) attempts an effort on goal.,37',1,0,10.58996,55.4295
28,289273,400021443,43883,390475,Foul,Sphephelo SITHOLE (South Africa) commits a foul.,39',1,0,39.4541,45.796366
29,289273,400021443,43911,429157,Attempt at Goal,Julian QUINONES (Mexico) attempts an effort on goal.,42',1,0,78.39085999999999,44.363794
30,289273,400021443,43911,429157,Attempt at Goal,Julian QUINONES (Mexico) attempts an effort on goal.,42',1,0,78.39085999999999,44.363794
31,289273,400021443,43911,403585,Foul,Roberto ALVARADO (Mexico) commits a foul.,43',1,0,77.96849,8.67352
32,289273,400021443,43883,395050,Corner,Aubrey MODIBA (South Africa) takes a corner kick.,44',1,0,0.0,99.99265000000001
33,289273,400021443,43883,504199,Attempt at Goal,Mbekezeli MBOKAZI (South Africa) attempts an effort on goal.,45',1,0,33.564009999999996,42.55856
34,289273,400021443,43911,485070,Goal Prevention,The goalkeeper of Mexico pulls off a save.,45',1,0,2.10231,45.400455
35,289273,400021443,43911,402772,Attempt at Goal,Jesus GALLARDO (Mexico) attempts an effort on goal.,45'+2',1,0,71.87307,61.70424
36,289273,400021443,43911,464533,Attempt at Goal,Brian GUTIERREZ (Mexico) attempts an effort on goal.,45'+4',1,0,88.23087,62.00313
37,289273,400021443,,,End Time,The referee brings the first period to an end.,45'+5',1,0,,
38,289273,400021443,,,Start Time,The referee signals the start of the second period.,45',1,0,,
39,289273,400021443,43911,464533,Attempt at Goal,Brian GUTIERREZ (Mexico) attempts an effort on goal.,46',1,0,21.31639,63.28941999999999
40,289273,400021443,43911,429157,Attempt at Goal,Julian QUINONES (Mexico) attempts an effort on goal.,48',1,0,42.379883,26.022640000000003
41,289273,400021443,43883,395986,Goal Prevention,The goalkeeper of South Africa pulls off a save.,48',1,0,3.08157,45.941531000000005
42,289273,400021443,43883,390475,Red card,Sphephelo SITHOLE (South Africa) is sent off!,49',1,0,17.298849999999998,53.437526999999996
43,289273,400021443,43911,356731,Attempt at Goal,Raul JIMENEZ (Mexico) attempts an effort on goal.,52',1,0,,
44,289273,400021443,43911,402772,Attempt at Goal,Jesus GALLARDO (Mexico) attempts an effort on goal.,52',1,0,7.72479,28.86821
45,289273,400021443,43911,403585,Corner,Roberto ALVARADO (Mexico) takes a corner kick.,53',1,0,0.0,0.0
46,289273,400021443,43883,395050,Attempt at Goal,Aubrey MODIBA (South Africa) attempts an effort on goal.,55',1,0,73.09662,66.61089
47,289273,400021443,43911,485070,Goal Prevention,The goalkeeper of Mexico pulls off a save.,55',1,0,97.41957,53.109107
48,289273,400021443,43883,494248,Substitution,Thalente MBATHA (in) comes off the bench to replace Lyle FOSTER (out) (South Africa),56',1,0,,
49,289273,400021443,43883,395050,Foul,Aubrey MODIBA (South Africa) commits a foul.,57',1,0,18.7283,80.73353
50,289273,400021443,43911,441261,Attempt at Goal,Israel REYES (Mexico) attempts an effort on goal.,58',1,0,10.9613,56.893987
51,289273,400021443,43911,403585,Foul,Roberto ALVARADO (Mexico) commits a foul.,61',1,0,46.172467,81.28520999999999
52,289273,400021443,43883,395984,Substitution,Themba ZWANE (in) comes off the bench to replace Jayden ADAMS (out) (South Africa),61',1,0,,
53,289273,400021443,43911,429157,Foul,Julian QUINONES (Mexico) commits a foul.,63',1,0,48.380671,25.79883
54,289273,400021443,43911,448051,Substitution,Luis CHAVEZ (in) comes off the bench to replace Brian GUTIERREZ (out) (Mexico),66',1,0,,
55,289273,400021443,43911,500037,Substitution,Gilberto MORA (in) comes off the bench to replace Alvaro FIDALGO (out) (Mexico),66',1,0,,
56,289273,400021443,43911,403585,Assist,Assisted by Roberto ALVARADO.,67',1,0,17.65015,81.66544999999999
57,289273,400021443,43911,356731,Attempt at Goal,Raul JIMENEZ (Mexico) attempts an effort on goal.,67',1,0,5.346900000000001,45.085903
58,289273,400021443,43911,356731,Goal!,Raul JIMENEZ (Mexico) scores!!,67',2,0,5.346900000000001,45.085903
59,289273,400021443,43883,395986,Goal Prevention,The goalkeeper of South Africa pulls off a save.,67',2,0,0.04518,46.209999
60,289273,400021443,,,Delay,Match paused for a hydration break,68',2,0,,
61,289273,400021443,,,Resume,Match resumed after interruption,71',2,0,,
62,289273,400021443,43911,356731,Offside,Raul JIMENEZ (Mexico) is ruled offside.,72',2,0,,
63,289273,400021443,43883,463221,Yellow card,Nkosinathi SIBISI (South Africa) is booked by the referee.,74',2,0,48.405424,43.871375
64,289273,400021443,43911,448051,Foul,Luis CHAVEZ (Mexico) commits a foul.,76',2,0,39.40576,54.852168999999996
65,289273,400021443,43911,400634,Substitution,Edson ALVAREZ (in) comes off the bench to replace Erik LIRA (out) (Mexico),76',2,0,,
66,289273,400021443,43911,514336,Substitution,Armando GONZALEZ (in) comes off the bench to replace Raul JIMENEZ (out) (Mexico),76',2,0,,
67,289273,400021443,43883,430917,Substitution,Evidence MAKGOPA (in) comes off the bench to replace Iqraam RAYNERS (out) (South Africa),76',2,0,,
68,289273,400021443,43883,419223,Substitution,Oswin APPOLLIS (in) comes off the bench to replace Aubrey MODIBA (out) (South Africa),76',2,0,,
69,289273,400021443,43911,430766,Substitution,Alexis VEGA (in) comes off the bench to replace Julian QUINONES (out) (Mexico),79',2,0,,
70,289273,400021443,43911,500037,Foul,Gilberto MORA (Mexico) commits a foul.,79',2,0,22.808510000000002,78.53536
71,289273,400021443,43883,395984,Foul,Themba ZWANE (South Africa) commits a foul.,80',2,0,81.42624,73.16022
72,289273,400021443,,,VAR,Red card given,82',2,0,,
73,289273,400021443,43883,395984,Red card,Themba ZWANE (South Africa) is sent off!,84',2,0,,
74,289273,400021443,43911,514336,Foul,Armando GONZALEZ (Mexico) commits a foul.,89',2,0,22.00019,77.67165
75,289273,400021443,43883,504199,Foul,Mbekezeli MBOKAZI (South Africa) commits a foul.,90',2,0,45.551501,72.81798
76,289273,400021443,43911,395516,Red card,Cesar MONTES (Mexico) is sent off!,90'+2',2,0,79.16260000000001,27.89144
77,289273,400021443,43911,402772,Foul,Jesus GALLARDO (Mexico) commits a foul.,90'+7',2,0,37.83177,37.865809999999996
78,289273,400021443,,,End Time,The referee brings the second period to an end.,90'+8',2,0,,
79,289273,400021443,,,Match end,The final whistle sounds.,98',2,0,,
80,289273,400021441,43995,,Coin Toss,Czechia won the coin toss and chose to kick off,0',0,0,,
81,289273,400021441,,,Start Time,The referee signals the start of the first period.,0',0,0,,
82,289273,400021441,43822,307849,Offside,SON Heungmin (Korea Republic) is ruled offside.,3',0,0,,
83,289273,400021441,43995,441170,Foul,Ladislav KREJCI (Czechia) commits a foul.,8',0,0,74.11014,9.94025
84,289273,400021441,43822,418490,Corner,LEE Kangin (Korea Republic) takes a corner kick.,11',0,0,100.0,0.0
85,289273,400021441,43822,307849,Attempt at Goal,SON Heungmin (Korea Republic) attempts an effort on goal.,12',0,0,87.87737,59.518881
86,289273,400021441,43822,307849,Corner,SON Heungmin (Korea Republic) takes a corner kick.,12',0,0,100.0,100.0
87,289273,400021441,43822,423874,Attempt at Goal,LEE Hanbeom (Korea Republic) attempts an effort on goal.,12',0,0,94.29391,46.228544
88,289273,400021441,43822,418490,Attempt at Goal,LEE Kangin (Korea Republic) attempts an effort on goal.,14',0,0,74.59282,67.93866
89,289273,400021441,43995,484012,Goal Prevention,The goalkeeper of Czechia pulls off a save.,14',0,0,95.77812999999999,50.359382
90,289273,400021441,43822,418490,Corner,LEE Kangin (Korea Republic) takes a corner kick.,14',0,0,100.0,0.0
91,289273,400021441,43822,307849,Attempt at Goal,SON Heungmin (Korea Republic) attempts an effort on goal.,14',0,0,90.68617,44.77739
92,289273,400021441,43995,472908,Corner,Vladimir COUFAL (Czechia) takes a corner kick.,16',0,0,1.15093,99.54081000000001
93,289273,400021441,43995,486082,Foul,Pavel SULC (Czechia) commits a foul.,16',0,0,76.5775,25.12645
94,289273,400021441,43995,484011,Offside,Lukas PROVOD (Czechia) is ruled offside.,18',0,0,,
95,289273,400021441,43822,395088,Foul,KIM Minjae (Korea Republic) commits a foul.,19',0,0,54.156349000000006,10.67621
96,289273,400021441,43995,472908,Corner,Vladimir COUFAL (Czechia) takes a corner kick.,21',0,0,1.08829,99.26455
97,289273,400021441,43995,523097,Corner,Alexandr SOJKA (Czechia) takes a corner kick.,22',0,0,0.0,100.0
98,289273,400021441,43995,404885,Attempt at Goal,Tomas SOUCEK (Czechia) attempts an effort on goal.,22',0,0,5.60614,53.391248999999995
99,289273,400021441,43995,484011,Foul,Lukas PROVOD (Czechia) commits a foul.,23',0,0,62.35024,33.02092
100,289273,400021441,,,Delay,Match paused for a hydration break,23',0,0,,
101,289273,400021441,,,Resume,Match resumed after interruption,25',0,0,,
102,289273,400021441,43822,429608,Offside,SEOL Youngwoo (Korea Republic) is ruled offside.,26',0,0,,
103,289273,400021441,43822,423874,Foul,LEE Hanbeom (Korea Republic) commits a foul.,28',0,0,44.484086,6.58435
104,289273,400021441,43995,472908,Foul,Vladimir COUFAL (Czechia) commits a foul.,29',0,0,21.87697,97.05022
105,289273,400021441,43995,486082,Attempt at Goal,Pavel SULC (Czechia) attempts an effort on goal.,32',0,0,28.322599999999998,64.72868000000001
106,289273,400021441,43822,423880,Foul,LEE Taeseok (Korea Republic) commits a foul.,34',0,0,77.81578,81.48079
107,289273,400021441,43995,472908,Foul,Vladimir COUFAL (Czechia) commits a foul.,37',0,0,26.460240000000002,63.816419999999994
108,289273,400021441,43822,307849,Attempt at Goal,SON Heungmin (Korea Republic) attempts an effort on goal.,38',0,0,76.08297,47.636051
109,289273,400021441,43822,307849,Attempt at Goal,SON Heungmin (Korea Republic) attempts an effort on goal.,39',0,0,82.49818,57.787188
110,289273,400021441,43995,472908,Foul,Vladimir COUFAL (Czechia) commits a foul.,40',0,0,38.89317,43.933952999999995
111,289273,400021441,43822,390525,Foul,LEE Jaesung (Korea Republic) commits a foul.,41',0,0,35.0049,72.11113
112,289273,400021441,43995,486080,Foul,Robin HRANAC (Czechia) commits a foul.,43',0,0,41.789758,66.38381
113,289273,400021441,43822,307849,Attempt at Goal,SON Heungmin (Korea Republic) attempts an effort on goal.,45'+2',0,0,90.55833,51.877222999999994
114,289273,400021441,43822,395084,Attempt at Goal,HWANG Inbeom (Korea Republic) attempts an effort on goal.,45'+3',0,0,71.54984,50.6893789
115,289273,400021441,,,End Time,The referee brings the first period to an end.,45'+4',0,0,,
116,289273,400021441,,,Start Time,The referee signals the start of the second period.,45',0,0,,
117,289273,400021441,43822,395088,Foul,KIM Minjae (Korea Republic) commits a foul.,47',0,0,49.6295146,15.07164
118,289273,400021441,43995,472908,Corner,Vladimir COUFAL (Czechia) takes a corner kick.,48',0,0,99.62906000000001,98.50390999999999
119,289273,400021441,43822,395084,Attempt at Goal,HWANG Inbeom (Korea Republic) attempts an effort on goal.,49',0,0,14.18839,69.00644
120,289273,400021441,43995,484012,Goal Prevention,The goalkeeper of Czechia pulls off a save.,49',0,0,3.9231000000000003,54.188438000000005
121,289273,400021441,43822,390525,Attempt at Goal,LEE Jaesung (Korea Republic) attempts an effort on goal.,49',0,0,4.414540000000001,55.052974
122,289273,400021441,43995,404885,Foul,Tomas SOUCEK (Czechia) commits a foul.,53',0,0,34.344750000000005,18.749769999999998
123,289273,400021441,43822,307849,Attempt at Goal,SON Heungmin (Korea Republic) attempts an effort on goal.,56',0,0,7.22896,36.164449999999995
124,289273,400021441,43995,484012,Goal Prevention,The goalkeeper of Czechia pulls off a save.,56',0,0,5.02346,38.52395
125,289273,400021441,43822,307849,Corner,SON Heungmin (Korea Republic) takes a corner kick.,56',0,0,0.0,0.0
126,289273,400021441,43995,472908,Assist,Assisted by Vladimir COUFAL.,59',0,0,89.47666,0.014410000000000001
127,289273,400021441,43995,441170,Attempt at Goal,Ladislav KREJCI (Czechia) attempts an effort on goal.,59',0,0,94.81994,42.669052
128,289273,400021441,43995,441170,Goal!,Ladislav KREJCI (Czechia) scores!!,59',0,1,94.81994,42.669052
129,289273,400021441,43822,390525,Attempt at Goal,LEE Jaesung (Korea Republic) attempts an effort on goal.,61',0,1,8.45698,60.34595
130,289273,400021441,43995,484012,Goal Prevention,The goalkeeper of Czechia pulls off a save.,61',0,1,3.2288400000000004,48.865694
131,289273,400021441,43822,429608,Foul,SEOL Youngwoo (Korea Republic) commits a foul.,62',0,1,49.5969774,98.0283
132,289273,400021441,43822,395083,Substitution,HWANG Heechan (in) comes off the bench to replace LEE Jaesung (out) (Korea Republic),62',0,1,,
133,289273,400021441,43995,441170,Foul,Ladislav KREJCI (Czechia) commits a foul.,63',0,1,77.21875,87.37669
134,289273,400021441,43995,433754,Substitution,Adam HLOZEK (in) comes off the bench to replace Pavel SULC (out) (Czechia),63',0,1,,
135,289273,400021441,43995,483961,Substitution,Tomas CHORY (in) comes off the bench to replace Patrik SCHICK (out) (Czechia),63',0,1,,
136,289273,400021441,43995,433668,Substitution,Michal SADILEK (in) comes off the bench to replace Lukas PROVOD (out) (Czechia),63',0,1,,
137,289273,400021441,43822,418490,Assist,Assisted by LEE Kangin.,67',0,1,34.655629999999995,50.8181086
138,289273,400021441,43822,395084,Attempt at Goal,HWANG Inbeom (Korea Republic) attempts an effort on goal.,67',0,1,9.82138,36.147600000000004
139,289273,400021441,43822,395084,Goal!,HWANG Inbeom (Korea Republic) scores!!,67',1,1,9.82138,36.147600000000004
140,289273,400021441,43822,448586,Substitution,OH Hyeongyu (in) comes off the bench to replace SON Heungmin (out) (Korea Republic),69',1,1,,
141,289273,400021441,43822,423855,Substitution,EOM Jisung (in) comes off the bench to replace LEE Taeseok (out) (Korea Republic),69',1,1,,
142,289273,400021441,43995,486080,Foul,Robin HRANAC (Czechia) commits a foul.,70',1,1,63.556999999999995,29.33893
143,289273,400021441,,,Delay,Match paused for a hydration break,70',1,1,,
144,289273,400021441,,,Resume,Match resumed after interruption,73',1,1,,
145,289273,400021441,43995,514334,Foul,Stepan CHALOUPEK (Czechia) commits a foul.,74',1,1,66.92038,18.72336
146,289273,400021441,43995,441170,Foul,Ladislav KREJCI (Czechia) commits a foul.,74',1,1,61.406110000000005,67.96143
147,289273,400021441,43822,423874,Foul,LEE Hanbeom (Korea Republic) commits a foul.,76',1,1,75.44682,87.75199
148,289273,400021441,43995,404885,Offside,Tomas SOUCEK (Czechia) is ruled offside.,78',1,1,,
149,289273,400021441,43822,395084,Assist,Assisted by HWANG Inbeom.,80',1,1,4.9092400000000005,77.45797
150,289273,400021441,43822,448586,Attempt at Goal,OH Hyeongyu (Korea Republic) attempts an effort on goal.,80',1,1,5.28057,55.155449000000004
151,289273,400021441,43822,448586,Goal!,OH Hyeongyu (Korea Republic) scores!!,80',2,1,5.28057,55.155449000000004
152,289273,400021441,43995,484012,Goal Prevention,The goalkeeper of Czechia pulls off a save.,80',2,1,3.19811,55.063346
153,289273,400021441,43995,433754,Attempt at Goal,Adam HLOZEK (Czechia) attempts an effort on goal.,82',2,1,96.4013,56.56589400000001
154,289273,400021441,43822,274281,Goal Prevention,The goalkeeper of Korea Republic pulls off a save.,82',2,1,99.79201,53.311951
155,289273,400021441,43995,483961,Foul,Tomas CHORY (Czechia) commits a foul.,83',2,1,88.47149,49.3572186
156,289273,400021441,43995,433668,Corner,Michal SADILEK (Czechia) takes a corner kick.,83',2,1,99.48834,98.79814999999999
157,289273,400021441,43822,430385,Substitution,KIM Jingyu (in) comes off the bench to replace HWANG Inbeom (out) (Korea Republic),84',2,1,,
158,289273,400021441,43822,479316,Substitution,PARK Jinseob (in) comes off the bench to replace PAIK Seungho (out) (Korea Republic),84',2,1,,
159,289273,400021441,43995,484003,Substitution,Mojmir CHYTIL (in) comes off the bench to replace Alexandr SOJKA (out) (Czechia),84',2,1,,
160,289273,400021441,43822,423874,Foul,LEE Hanbeom (Korea Republic) commits a foul.,85',2,1,48.477796,92.60366
161,289273,400021441,43995,433668,Attempt at Goal,Michal SADILEK (Czechia) attempts an effort on goal.,88',2,1,70.09768,79.35168
162,289273,400021441,43995,486080,Foul,Robin HRANAC (Czechia) commits a foul.,90'+1',2,1,64.10744000000001,92.62797
163,289273,400021441,43995,484003,Foul,Mojmir CHYTIL (Czechia) commits a foul.,90'+2',2,1,85.1548,2.10067
164,289273,400021441,43995,433668,Attempt at Goal,Michal SADILEK (Czechia) attempts an effort on goal.,90'+3',2,1,86.66279999999999,43.143416
165,289273,400021441,43822,274281,Goal Prevention,The goalkeeper of Korea Republic pulls off a save.,90'+3',2,1,97.88126,50.1537134
166,289273,400021441,43822,430385,Attempt at Goal,KIM Jingyu (Korea Republic) attempts an effort on goal.,90'+4',2,1,17.86972,58.262013
167,289273,400021441,43995,433754,Attempt at Goal,Adam HLOZEK (Czechia) attempts an effort on goal.,90'+4',2,1,92.8286,56.249044000000005
168,289273,400021441,43995,483961,Foul,Tomas CHORY (Czechia) commits a foul.,90'+5',2,1,75.68129,59.806473000000004
169,289273,400021441,43822,492315,Yellow card,LEE Gihyuk (Korea Republic) is booked by the referee.,90'+6',2,1,49.382093,69.26755999999999
170,289273,400021441,,,End Time,The referee brings the second period to an end.,90'+7',2,1,,
171,289273,400021441,,,Match end,The final whistle sounds.,97',2,1,,
172,289273,400021449,43899,,Coin Toss,Canada won the coin toss and chose to kick off,0',0,0,,
173,289273,400021449,,,Start Time,The referee signals the start of the first period.,0',0,0,,
174,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,2',0,0,0.0,0.0
175,289273,400021449,43899,441252,Foul,Alistair JOHNSTON (Canada) commits a foul.,2',0,0,61.66532,94.69691999999999
176,289273,400021449,44037,494640,Attempt at Goal,Amar MEMIC (Bosnia and Herzegovina) attempts an effort on goal.,3',0,0,88.29588000000001,44.886936
177,289273,400021449,43899,441259,Foul,Liam MILLAR (Canada) commits a foul.,5',0,0,57.139768999999994,5.27886
178,289273,400021449,44037,519954,Attempt at Goal,Jovo LUKIC (Bosnia and Herzegovina) attempts an effort on goal.,5',0,0,90.20643,60.05454
179,289273,400021449,43899,441252,Yellow card,Alistair JOHNSTON (Canada) is booked by the referee.,11',0,0,58.232335,82.61206
180,289273,400021449,44037,519954,Attempt at Goal,Jovo LUKIC (Bosnia and Herzegovina) attempts an effort on goal.,13',0,0,86.16922,49.97195347
181,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,15',0,0,0.59044,98.85354
182,289273,400021449,43899,441257,Attempt at Goal,Jonathan DAVID (Canada) attempts an effort on goal.,17',0,0,11.82462,49.907915069999994
183,289273,400021449,44037,482978,Goal Prevention,The goalkeeper of Bosnia and Herzegovina pulls off a save.,17',0,0,1.92051,48.478112
184,289273,400021449,44037,482974,Foul,Ivan BASIC (Bosnia and Herzegovina) commits a foul.,17',0,0,56.585556000000004,41.843167
185,289273,400021449,43899,433635,Foul,Stephen EUSTAQUIO (Canada) commits a foul.,19',0,0,24.838350000000002,6.41877
186,289273,400021449,44037,482974,Corner,Ivan BASIC (Bosnia and Herzegovina) takes a corner kick.,21',0,0,99.78034,1.37144
187,289273,400021449,44037,376230,Assist,Assisted by Sead KOLASINAC.,21',0,0,97.83582,39.16636
188,289273,400021449,44037,519954,Attempt at Goal,Jovo LUKIC (Bosnia and Herzegovina) attempts an effort on goal.,21',0,0,98.56684,47.94228
189,289273,400021449,44037,519954,Goal!,Jovo LUKIC (Bosnia and Herzegovina) scores!!,21',0,1,98.56684,47.94228
190,289273,400021449,44037,436743,Foul,Ermedin DEMIROVIC (Bosnia and Herzegovina) commits a foul.,23',0,1,67.92459,52.774884
191,289273,400021449,,,Delay,Match paused for a hydration break,23',0,1,,
192,289273,400021449,,,Resume,Match resumed after interruption,25',0,1,,
193,289273,400021449,44037,376230,Foul,Sead KOLASINAC (Bosnia and Herzegovina) commits a foul.,27',0,1,24.32409,86.99414
194,289273,400021449,43899,441257,Attempt at Goal,Jonathan DAVID (Canada) attempts an effort on goal.,28',0,1,10.08992,66.12481
195,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,29',0,1,0.5685899999999999,98.42009
196,289273,400021449,44037,484022,Foul,Tarik MUHAREMOVIC (Bosnia and Herzegovina) commits a foul.,29',0,1,6.17636,18.95686
197,289273,400021449,43899,441258,Attempt at Goal,Ismael KONE (Canada) attempts an effort on goal.,30',0,1,17.54955,53.939402
198,289273,400021449,43899,486929,Attempt at Goal,Tani OLUWASEYI (Canada) attempts an effort on goal.,32',0,1,11.174249999999999,65.78110000000001
199,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,34',0,1,0.5994,98.65030999999999
200,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,38',0,1,0.0,0.0
201,289273,400021449,43899,441257,Attempt at Goal,Jonathan DAVID (Canada) attempts an effort on goal.,38',0,1,4.30939,62.345470000000006
202,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,38',0,1,0.5509,98.73795
203,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,39',0,1,0.0,100.0
204,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,40',0,1,0.0,100.0
205,289273,400021449,44037,482976,Foul,Amar DEDIC (Bosnia and Herzegovina) commits a foul.,41',0,1,60.78755,5.00989
206,289273,400021449,44037,494640,Foul,Amar MEMIC (Bosnia and Herzegovina) commits a foul.,42',0,1,59.447761,97.07439
207,289273,400021449,44037,483966,Attempt at Goal,Benjamin TAHIROVIC (Bosnia and Herzegovina) attempts an effort on goal.,44',0,1,83.89568,73.27441
208,289273,400021449,44037,436743,Yellow card,Ermedin DEMIROVIC (Bosnia and Herzegovina) is booked by the referee.,44',0,1,88.12197,14.08845
209,289273,400021449,44037,519954,Yellow card,Jovo LUKIC (Bosnia and Herzegovina) is booked by the referee.,45'+1',0,1,78.16227,79.83241
210,289273,400021449,43899,441252,Attempt at Goal,Alistair JOHNSTON (Canada) attempts an effort on goal.,45'+3',0,1,9.50918,70.03196
211,289273,400021449,43899,433635,Corner,Stephen EUSTAQUIO (Canada) takes a corner kick.,45'+4',0,1,0.0,100.0
212,289273,400021449,43899,371958,Attempt at Goal,Derek CORNELIUS (Canada) attempts an effort on goal.,45'+4',0,1,8.66769,55.903884999999995
213,289273,400021449,,,End Time,The referee brings the first period to an end.,45'+5',0,1,,
214,289273,400021449,,,Start Time,The referee signals the start of the second period.,45',0,1,,
215,289273,400021449,44037,436743,Attempt at Goal,Ermedin DEMIROVIC (Bosnia and Herzegovina) attempts an effort on goal.,46',0,1,20.48468,75.38888
216,289273,400021449,44037,489520,Foul,Nikola KATIC (Bosnia and Herzegovina) commits a foul.,46',0,1,62.778639999999996,89.17643
217,289273,400021449,43899,486929,Offside,Tani OLUWASEYI (Canada) is ruled offside.,48',0,1,,
218,289273,400021449,44037,436743,Foul,Ermedin DEMIROVIC (Bosnia and Herzegovina) commits a foul.,51',0,1,46.437993999999996,48.001059
219,289273,400021449,44037,482974,Foul,Ivan BASIC (Bosnia and Herzegovina) commits a foul.,53',0,1,52.726231999999996,81.24616
220,289273,400021449,43899,431696,Attempt at Goal,Richie LARYEA (Canada) attempts an effort on goal.,53',0,1,94.39322999999999,63.70454
221,289273,400021449,44037,482978,Goal Prevention,The goalkeeper of Bosnia and Herzegovina pulls off a save.,53',0,1,97.57588,55.401179
222,289273,400021449,43899,480322,Yellow card,Luc DE FOUGEROLLES (Canada) is booked by the referee.,53',0,1,73.96951,63.87566
223,289273,400021449,44037,483966,Corner,Benjamin TAHIROVIC (Bosnia and Herzegovina) takes a corner kick.,55',0,1,0.15334,1.54756
224,289273,400021449,44037,482974,Corner,Ivan BASIC (Bosnia and Herzegovina) takes a corner kick.,59',0,1,0.0,100.0
225,289273,400021449,44037,484022,Attempt at Goal,Tarik MUHAREMOVIC (Bosnia and Herzegovina) attempts an effort on goal.,59',0,1,5.00067,47.675385
226,289273,400021449,43899,433635,Foul,Stephen EUSTAQUIO (Canada) commits a foul.,59',0,1,,
227,289273,400021449,43899,493970,Substitution,Promise DAVID (in) comes off the bench to replace Jonathan DAVID (out) (Canada),61',0,1,,
228,289273,400021449,43899,466687,Substitution,Ali AHMED (in) comes off the bench to replace Tajon BUCHANAN (out) (Canada),61',0,1,,
229,289273,400021449,43899,448411,Substitution,Jacob SHAFFELBURG (in) comes off the bench to replace Liam MILLAR (out) (Canada),61',0,1,,
230,289273,400021449,44037,489523,Substitution,Armin GIGOVIC (in) comes off the bench to replace Ivan BASIC (out) (Bosnia and Herzegovina),61',0,1,,
